#chromosome	strand	start	end	read_name	log_lik_ratio	log_lik_methylated	log_lik_unmethylated	num_calling_strands	num_motifs	sequence
NC_000913.3	-	3506187	3506188	9e99c7de-6d9f-4daf-b4ab-9d175e29d906	1.44	-0.0138	-1.45	1	1	CG
NC_000913.3	-	3506204	3506205	9e99c7de-6d9f-4daf-b4ab-9d175e29d906	0.987	-0.0409	-1.03	1	1	CG
NC_000913.3	-	3506211	3506212	9e99c7de-6d9f-4daf-b4ab-9d175e29d906	1.93	-0.00341	-1.93	1	1	CG
NC_000913.3	-	3506216	3506217	9e99c7de-6d9f-4daf-b4ab-9d175e29d906	1.8	-0.00512	-1.81	1	1	CG
NC_000913.3	-	3506226	3506227	9e99c7de-6d9f-4daf-b4ab-9d175e29d906	-0.291	-0.469	-0.178	1	1	CG
NC_000913.3	-	3506252	3506253	9e99c7de-6d9f-4daf-b4ab-9d175e29d906	0.444	-0.132	-0.576	1	1	CG
NC_000913.3	-	3506257	3506258	9e99c7de-6d9f-4daf-b4ab-9d175e29d906	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3506268	3506269	9e99c7de-6d9f-4daf-b4ab-9d175e29d906	1.49	-0.012	-1.51	1	1	CG
NC_000913.3	-	3501598	3501599	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.07	-1.11	-0.0335	1	1	CG
NC_000913.3	-	3501612	3501613	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.0575	-0.272	-0.329	1	1	CG
NC_000913.3	-	3501620	3501621	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.05	-1.09	-0.0353	1	1	CG
NC_000913.3	-	3501623	3501624	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.863	-0.0541	-0.917	1	1	CG
NC_000913.3	-	3501634	3501635	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3501637	3501638	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3501648	3501649	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.968	-1.01	-0.0428	1	1	CG
NC_000913.3	-	3501650	3501651	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.7	-1.71	-0.00684	1	1	CG
NC_000913.3	-	3501652	3501653	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.418	-0.557	-0.139	1	1	CG
NC_000913.3	-	3501661	3501662	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3501670	3501671	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.516	-0.63	-0.114	1	1	CG
NC_000913.3	-	3501673	3501674	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3501701	3501702	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.697	-0.775	-0.0778	1	1	CG
NC_000913.3	-	3501740	3501741	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.662	-0.745	-0.084	1	1	CG
NC_000913.3	-	3501762	3501763	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.353	-0.158	-0.511	1	1	CG
NC_000913.3	-	3501767	3501768	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.697	-0.775	-0.0778	1	1	CG
NC_000913.3	-	3501769	3501770	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.283	-0.464	-0.18	1	1	CG
NC_000913.3	-	3501772	3501773	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3501776	3501777	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.112	-0.359	-0.247	1	1	CG
NC_000913.3	-	3501778	3501779	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.427	-0.563	-0.136	1	1	CG
NC_000913.3	-	3501785	3501786	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.863	-0.0541	-0.917	1	1	CG
NC_000913.3	-	3501800	3501801	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	1.05	-0.0353	-1.09	1	1	CG
NC_000913.3	-	3501817	3501818	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.617	-0.0923	-0.709	1	1	CG
NC_000913.3	-	3501823	3501824	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	1.07	-0.0335	-1.11	1	1	CG
NC_000913.3	-	3501827	3501828	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.133	-0.371	-0.238	1	1	CG
NC_000913.3	-	3501840	3501841	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.747	-0.0698	-0.817	1	1	CG
NC_000913.3	-	3501861	3501862	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.377	-0.527	-0.151	1	1	CG
NC_000913.3	-	3501892	3501893	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3501905	3501906	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.488	-0.12	-0.609	1	1	CG
NC_000913.3	-	3501913	3501914	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3501919	3501920	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.306	-0.479	-0.173	1	1	CG
NC_000913.3	-	3501928	3501929	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	1.39	-0.0155	-1.41	1	1	CG
NC_000913.3	-	3501955	3501956	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.788	-0.0638	-0.852	1	1	CG
NC_000913.3	-	3501976	3501977	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.65	-0.086	-0.736	1	1	CG
NC_000913.3	-	3501980	3501981	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.44	-1.45	-0.0138	1	1	CG
NC_000913.3	-	3501986	3501987	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.722	-0.0738	-0.795	1	1	CG
NC_000913.3	-	3501998	3501999	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.461	-0.589	-0.127	1	1	CG
NC_000913.3	-	3502008	3502009	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.385	-0.148	-0.533	1	1	CG
NC_000913.3	-	3502018	3502019	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.949	-0.993	-0.0446	1	1	CG
NC_000913.3	-	3502031	3502032	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.0304	-0.315	-0.284	1	1	CG
NC_000913.3	-	3502036	3502037	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.847	-0.0561	-0.903	1	1	CG
NC_000913.3	-	3502040	3502041	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502045	3502046	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502061	3502062	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	1.05	-0.0353	-1.09	1	1	CG
NC_000913.3	-	3502077	3502078	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.175	-0.221	-0.395	1	1	CG
NC_000913.3	-	3502088	3502089	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502092	3502093	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	1.35	-0.0173	-1.37	1	1	CG
NC_000913.3	-	3502094	3502095	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502116	3502117	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.0848	-0.344	-0.259	1	1	CG
NC_000913.3	-	3502127	3502128	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502133	3502134	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.298	-0.474	-0.175	1	1	CG
NC_000913.3	-	3502139	3502140	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.39	-1.41	-0.0155	1	1	CG
NC_000913.3	-	3502145	3502146	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	2.11	-0.0017	-2.11	1	1	CG
NC_000913.3	-	3502148	3502149	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.722	-0.0738	-0.795	1	1	CG
NC_000913.3	-	3502171	3502172	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.31	-1.33	-0.0191	1	1	CG
NC_000913.3	-	3502183	3502184	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502196	3502197	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.03	-1.07	-0.0372	1	1	CG
NC_000913.3	-	3502249	3502250	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502257	3502258	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	1.39	-0.0155	-1.41	1	1	CG
NC_000913.3	-	3502260	3502261	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.65	-0.086	-0.736	1	1	CG
NC_000913.3	-	3502268	3502269	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	1.55	-0.0103	-1.56	1	1	CG
NC_000913.3	-	3502299	3502300	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.788	-0.852	-0.0638	1	1	CG
NC_000913.3	-	3502304	3502305	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.606	-0.701	-0.0944	1	1	CG
NC_000913.3	-	3502310	3502311	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502315	3502316	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.24	-1.26	-0.0226	1	1	CG
NC_000913.3	-	3502323	3502324	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.353	-0.511	-0.158	1	1	CG
NC_000913.3	-	3502337	3502338	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502362	3502363	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.0848	-0.344	-0.259	1	1	CG
NC_000913.3	-	3502372	3502373	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.254	-0.191	-0.444	1	1	CG
NC_000913.3	-	3502389	3502390	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502396	3502397	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.62	-1.63	-0.00857	1	1	CG
NC_000913.3	-	3502407	3502408	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	1.62	-0.00857	-1.63	1	1	CG
NC_000913.3	-	3502419	3502420	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.21	-0.207	-0.417	1	1	CG
NC_000913.3	-	3502422	3502423	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	1.62	-0.00857	-1.63	1	1	CG
NC_000913.3	-	3502428	3502429	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.697	-0.0778	-0.775	1	1	CG
NC_000913.3	-	3502440	3502441	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.24	-1.26	-0.0226	1	1	CG
NC_000913.3	-	3502444	3502445	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.461	-0.589	-0.127	1	1	CG
NC_000913.3	-	3502448	3502449	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	-	3502452	3502453	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.0575	-0.272	-0.329	1	1	CG
NC_000913.3	-	3502454	3502455	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502458	3502459	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	1.24	-0.0226	-1.26	1	1	CG
NC_000913.3	-	3502460	3502461	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	1.44	-0.0138	-1.45	1	1	CG
NC_000913.3	-	3502463	3502464	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.639	-0.727	-0.0881	1	1	CG
NC_000913.3	-	3502475	3502476	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.479	-0.123	-0.602	1	1	CG
NC_000913.3	-	3502479	3502480	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.62	-1.63	-0.00857	1	1	CG
NC_000913.3	-	3502499	3502500	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	1.49	-0.012	-1.51	1	1	CG
NC_000913.3	-	3502505	3502506	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.628	-0.0902	-0.718	1	1	CG
NC_000913.3	-	3502511	3502512	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.606	-0.0944	-0.701	1	1	CG
NC_000913.3	-	3502523	3502524	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502530	3502531	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.0848	-0.259	-0.344	1	1	CG
NC_000913.3	-	3502538	3502539	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.353	-0.158	-0.511	1	1	CG
NC_000913.3	-	3502551	3502552	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502559	3502560	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.0372	-0.318	-0.281	1	1	CG
NC_000913.3	-	3502591	3502592	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502594	3502595	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.479	-0.602	-0.123	1	1	CG
NC_000913.3	-	3502596	3502597	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.585	-0.0986	-0.684	1	1	CG
NC_000913.3	-	3502605	3502606	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.832	-0.89	-0.058	1	1	CG
NC_000913.3	-	3502622	3502623	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.913	-0.0484	-0.961	1	1	CG
NC_000913.3	-	3502647	3502648	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.41	-0.141	-0.551	1	1	CG
NC_000913.3	-	3502649	3502650	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.44	-1.45	-0.0138	1	1	CG
NC_000913.3	-	3502658	3502659	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.444	-0.132	-0.576	1	1	CG
NC_000913.3	-	3502668	3502669	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502670	3502671	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.685	-0.0799	-0.765	1	1	CG
NC_000913.3	-	3502677	3502678	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	1.24	-0.0226	-1.26	1	1	CG
NC_000913.3	-	3502679	3502680	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.761	-0.828	-0.0678	1	1	CG
NC_000913.3	-	3502691	3502692	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.361	-0.155	-0.516	1	1	CG
NC_000913.3	-	3502714	3502715	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502734	3502735	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502749	3502750	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.05	-1.09	-0.0353	1	1	CG
NC_000913.3	-	3502751	3502752	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502761	3502762	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502779	3502780	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.606	-0.701	-0.0944	1	1	CG
NC_000913.3	-	3502784	3502785	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	-	3502790	3502791	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	-	3502793	3502794	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.8	-1.81	-0.00512	1	1	CG
NC_000913.3	-	3502802	3502803	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502806	3502807	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	-	3502809	3502810	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	-	3502838	3502839	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	-	3502844	3502845	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	-	3502856	3502857	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502859	3502860	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502861	3502862	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	-	3502878	3502879	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.7	-1.71	-0.00684	1	1	CG
NC_000913.3	-	3502887	3502888	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502889	3502890	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.35	-1.37	-0.0173	1	1	CG
NC_000913.3	-	3502892	3502893	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	-	3502904	3502905	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	-	3502910	3502911	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502926	3502927	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502938	3502939	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502948	3502949	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	-	3502965	3502966	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502971	3502972	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502974	3502975	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.7	-1.71	-0.00684	1	1	CG
NC_000913.3	-	3502983	3502984	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3502988	3502989	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	1.44	-0.0138	-1.45	1	1	CG
NC_000913.3	-	3503018	3503019	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.276	-0.183	-0.459	1	1	CG
NC_000913.3	-	3503023	3503024	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.49	-1.51	-0.012	1	1	CG
NC_000913.3	-	3503035	3503036	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	1.49	-0.012	-1.51	1	1	CG
NC_000913.3	-	3503037	3503038	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.246	-0.193	-0.44	1	1	CG
NC_000913.3	-	3503050	3503051	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.685	-0.0799	-0.765	1	1	CG
NC_000913.3	-	3503072	3503073	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.685	-0.0799	-0.765	1	1	CG
NC_000913.3	-	3503087	3503088	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.832	-0.89	-0.058	1	1	CG
NC_000913.3	-	3503100	3503101	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3503119	3503120	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.747	-0.0698	-0.817	1	1	CG
NC_000913.3	-	3503126	3503127	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	1.21	-0.0244	-1.23	1	1	CG
NC_000913.3	-	3503134	3503135	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.147	-0.232	-0.379	1	1	CG
NC_000913.3	-	3503140	3503141	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.254	-0.444	-0.191	1	1	CG
NC_000913.3	-	3503142	3503143	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3503144	3503145	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.276	-0.459	-0.183	1	1	CG
NC_000913.3	-	3503153	3503154	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3503179	3503180	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3503186	3503187	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.788	-0.0638	-0.852	1	1	CG
NC_000913.3	-	3503189	3503190	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3503198	3503199	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.03	-1.07	-0.0372	1	1	CG
NC_000913.3	-	3503201	3503202	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	-	3503212	3503213	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.232	-0.199	-0.431	1	1	CG
NC_000913.3	-	3503227	3503228	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3503237	3503238	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.427	-0.563	-0.136	1	1	CG
NC_000913.3	-	3503245	3503246	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.585	-0.684	-0.0986	1	1	CG
NC_000913.3	-	3503257	3503258	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.0101	-0.294	-0.304	1	1	CG
NC_000913.3	-	3503271	3503272	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.639	-0.0881	-0.727	1	1	CG
NC_000913.3	-	3503276	3503277	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.276	-0.459	-0.183	1	1	CG
NC_000913.3	-	3503287	3503288	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.0237	-0.288	-0.311	1	1	CG
NC_000913.3	-	3503312	3503313	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.119	-0.244	-0.363	1	1	CG
NC_000913.3	-	3503321	3503322	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	1.24	-0.0226	-1.26	1	1	CG
NC_000913.3	-	3503345	3503346	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3503349	3503350	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.896	-0.0503	-0.946	1	1	CG
NC_000913.3	-	3503357	3503358	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3503360	3503361	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3503380	3503381	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	2.11	-0.0017	-2.11	1	1	CG
NC_000913.3	-	3503387	3503388	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3503390	3503391	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	-	3503420	3503421	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	-	3503430	3503431	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.7	-1.71	-0.00684	1	1	CG
NC_000913.3	-	3503432	3503433	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.27	-1.29	-0.0209	1	1	CG
NC_000913.3	-	3503441	3503442	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.0508	-0.325	-0.275	1	1	CG
NC_000913.3	-	3503450	3503451	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.0237	-0.288	-0.311	1	1	CG
NC_000913.3	-	3503456	3503457	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-1.55	-1.56	-0.0103	1	1	CG
NC_000913.3	-	3503465	3503466	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	-	3503492	3503493	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.361	-0.155	-0.516	1	1	CG
NC_000913.3	-	3503503	3503504	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.817	-0.0599	-0.877	1	1	CG
NC_000913.3	-	3503522	3503523	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.329	-0.165	-0.494	1	1	CG
NC_000913.3	-	3503524	3503525	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-0.154	-0.383	-0.229	1	1	CG
NC_000913.3	-	3503549	3503550	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.0304	-0.284	-0.315	1	1	CG
NC_000913.3	-	3503567	3503568	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.987	-0.0409	-1.03	1	1	CG
NC_000913.3	-	3503572	3503573	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.774	-0.0658	-0.84	1	1	CG
NC_000913.3	-	3503585	3503586	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.298	-0.175	-0.474	1	1	CG
NC_000913.3	-	3503591	3503592	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	1.03	-0.0372	-1.07	1	1	CG
NC_000913.3	-	3503600	3503601	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	0.832	-0.058	-0.89	1	1	CG
