Pos	Score	Read_ID	Strand
3503239	0.052117357867443204	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3503239	-3.664905865731038	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3503239	-0.9591915159808917	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3503239	2.15540675130023	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3503239	-1.5628827870506252	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3503239	0.7488450033642549	094dfe6b-23ed-4195-8876-805a399fade5	-
3503246	-1.0068010775433303	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3503246	-4.076916414441255	8386596c-ff56-4032-b54e-8f062c194b16	+
3503246	-2.3873530284970714	b9615850-baee-4328-8829-6ad95b1e974e	+
3503246	-4.482468202625153	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3503246	-1.5228229475212998	466215ec-9922-4e12-a429-2be1d99af3ee	+
3503246	-4.193529162197603	256a655c-b3f3-4131-805f-500052090c21	+
3503246	2.981996540600692	658a369c-1af7-4f75-bdff-bf63ce168445	+
3503246	-1.6217360787978878	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3503246	2.7499180630739346	89976420-89a1-4e30-a790-4a324bbb91ee	+
3503246	-0.13987917346618015	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3503246	-0.9894402768056163	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3503246	1.5173329874407777	c82546fa-0b64-403a-a249-fbb871a59d07	+
3503246	-3.126419358331155	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3503247	-1.8951845860712007	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3503247	-1.7716181198829175	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3503247	2.0253814250233706	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3503247	-2.0646142791128526	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3503247	-2.9773953814269816	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3503247	-3.5363952725870784	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3503247	-0.6082326809908023	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3503247	-0.2697833925721466	094dfe6b-23ed-4195-8876-805a399fade5	-
3503247	-1.938530914375064	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3503258	-3.1760844326169524	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3503258	-2.6450542479773382	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3503258	-1.8589692816639287	466215ec-9922-4e12-a429-2be1d99af3ee	+
3503258	-3.6982458352869623	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3503258	-4.175379111665032	b9615850-baee-4328-8829-6ad95b1e974e	+
3503258	0.4658336496442119	89976420-89a1-4e30-a790-4a324bbb91ee	+
3503258	0.37283066682528293	8386596c-ff56-4032-b54e-8f062c194b16	+
3503258	-1.7419183035637809	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3503258	-3.8046030139076006	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3503258	-2.9118492014296624	256a655c-b3f3-4131-805f-500052090c21	+
3503258	-0.06473079614621449	658a369c-1af7-4f75-bdff-bf63ce168445	+
3503258	-2.4644139569554233	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3503258	-1.046086633761163	c82546fa-0b64-403a-a249-fbb871a59d07	+
3503259	-2.0194662110123325	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3503259	-3.6922987650163694	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3503259	-2.295065761745233	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3503259	-2.7688829392264505	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3503259	-2.4580703285316505	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3503259	-3.980258587909911	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3503259	-4.839987861081592	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3503259	-2.4839359293658987	094dfe6b-23ed-4195-8876-805a399fade5	-
3503259	1.148289066461588	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3503272	2.5817368519879302	466215ec-9922-4e12-a429-2be1d99af3ee	+
3503272	-1.7136100096138545	b9615850-baee-4328-8829-6ad95b1e974e	+
3503272	-3.556192146482138	c82546fa-0b64-403a-a249-fbb871a59d07	+
3503272	0.4567086056398094	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3503272	-0.6505806506579467	256a655c-b3f3-4131-805f-500052090c21	+
3503272	0.577765405751721	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3503272	2.483958962461025	89976420-89a1-4e30-a790-4a324bbb91ee	+
3503272	-2.464246709948574	8386596c-ff56-4032-b54e-8f062c194b16	+
3503272	-0.7180170906356607	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3503272	0.5656906906712988	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3503272	4.654477757741145	658a369c-1af7-4f75-bdff-bf63ce168445	+
3503272	-2.7574311410493335	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3503272	0.0601084833965253	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3503273	1.5595425016932496	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3503273	-1.649049625371984	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3503273	0.7992521590441877	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3503273	1.076955204447737	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3503273	0.5404843858053113	094dfe6b-23ed-4195-8876-805a399fade5	-
3503273	-2.23804153886324	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3503273	-1.0671539753954793	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3503273	-2.62228826706415	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3503273	0.2597357372290592	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3503277	-3.777685727619528	c82546fa-0b64-403a-a249-fbb871a59d07	+
3503277	-4.271379226149202	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3503277	-5.757268640156662	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3503277	-4.111290702986991	256a655c-b3f3-4131-805f-500052090c21	+
3503277	2.078126659480684	658a369c-1af7-4f75-bdff-bf63ce168445	+
3503277	-4.890056829000704	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3503277	2.7944407246186307	466215ec-9922-4e12-a429-2be1d99af3ee	+
3503277	-3.2427646053228014	8386596c-ff56-4032-b54e-8f062c194b16	+
3503277	-3.8084707495821455	89976420-89a1-4e30-a790-4a324bbb91ee	+
3503277	-3.7227332031405904	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3503277	-3.4366146206641406	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3503277	-5.298211306002676	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3503277	-3.905122930962332	b9615850-baee-4328-8829-6ad95b1e974e	+
3503278	-2.3838202658009666	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3503278	-2.438117140584343	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3503278	-2.0984085137020534	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3503278	-2.3902442055045228	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3503278	-1.471700882626771	094dfe6b-23ed-4195-8876-805a399fade5	-
3503278	-1.5998668931180065	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3503278	-3.1897350856121953	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3503278	-1.037692582661813	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3503278	-2.3090361647147524	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3503288	-3.024002092991422	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3503288	-2.943127825510372	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3503288	-2.889546852330021	b9615850-baee-4328-8829-6ad95b1e974e	+
3503288	-2.231932047205737	8386596c-ff56-4032-b54e-8f062c194b16	+
3503288	1.3504435314938772	c82546fa-0b64-403a-a249-fbb871a59d07	+
3503288	-3.0212779240601053	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3503288	-2.003862406936526	89976420-89a1-4e30-a790-4a324bbb91ee	+
3503288	-1.9202646353289483	466215ec-9922-4e12-a429-2be1d99af3ee	+
3503288	-1.9459325141413037	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3503288	-2.301683821035594	658a369c-1af7-4f75-bdff-bf63ce168445	+
3503288	-3.9508291388413137	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3503288	-0.22173024337042957	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3503288	-3.62888865897549	256a655c-b3f3-4131-805f-500052090c21	+
3503289	-0.3536109351713485	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3503289	-1.415386495067673	094dfe6b-23ed-4195-8876-805a399fade5	-
3503289	-0.19741313048757145	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3503289	1.6066207320168309	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3503289	0.5322889127938892	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3503289	0.049501100890617766	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3503289	-0.8993536094299789	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3503289	0.7300731580900631	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3503289	-0.19261926688300657	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3503313	-4.245748251218955	c82546fa-0b64-403a-a249-fbb871a59d07	+
3503313	-6.309722406712027	8386596c-ff56-4032-b54e-8f062c194b16	+
3503313	-2.6520529935589554	658a369c-1af7-4f75-bdff-bf63ce168445	+
3503313	-1.032723195780963	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3503313	-1.4541581296377728	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3503313	-2.9058843183142473	256a655c-b3f3-4131-805f-500052090c21	+
3503313	-5.294800485289014	b9615850-baee-4328-8829-6ad95b1e974e	+
3503313	-3.3881778073897144	89976420-89a1-4e30-a790-4a324bbb91ee	+
3503313	-5.511315305540964	466215ec-9922-4e12-a429-2be1d99af3ee	+
3503313	-2.536449332514067	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3503313	-5.193606353689846	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3503313	-4.756447656628736	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3503313	-1.9724001098015767	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3503314	-7.046892238889432	094dfe6b-23ed-4195-8876-805a399fade5	-
3503314	-1.1079185767491457	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3503314	-5.945121155125415	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3503314	-5.091158869192545	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3503314	-3.4398483648995146	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3503314	-2.4004697641241135	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3503314	-5.932270443254139	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3503314	-4.674010982328856	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3503314	-5.922004110295995	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3503322	-4.634174971005178	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3503322	-0.049229083337543514	256a655c-b3f3-4131-805f-500052090c21	+
3503322	-3.4030654599197723	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3503322	-3.190670214890986	b9615850-baee-4328-8829-6ad95b1e974e	+
3503322	-2.6850214226633895	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3503322	-2.818099641615787	466215ec-9922-4e12-a429-2be1d99af3ee	+
3503322	-5.50221038026466	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3503322	-3.1100977877271476	658a369c-1af7-4f75-bdff-bf63ce168445	+
3503322	-4.4837774567504445	89976420-89a1-4e30-a790-4a324bbb91ee	+
3503322	-0.937518360251982	c82546fa-0b64-403a-a249-fbb871a59d07	+
3503322	-3.0055378182637638	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3503322	-2.7357740741332988	8386596c-ff56-4032-b54e-8f062c194b16	+
3503322	-3.7253256779584616	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3503323	-4.141429513047513	094dfe6b-23ed-4195-8876-805a399fade5	-
3503323	4.407500994456247	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3503323	-3.1805945015143156	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3503323	-2.5829208451122097	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3503323	-2.433544079756688	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3503323	-1.810393996029967	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3503323	-0.378269292341269	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3503323	-4.036840680544932	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3503323	-2.7932684246738284	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3503346	-0.6779932511969112	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3503346	6.417976521052493	89976420-89a1-4e30-a790-4a324bbb91ee	+
3503346	-3.9764703755954502	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3503346	-5.6878547786223255	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3503346	-5.188755300931728	256a655c-b3f3-4131-805f-500052090c21	+
3503346	-1.3143211708173315	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3503346	-2.1987307420296167	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3503346	-3.3228493162902573	8386596c-ff56-4032-b54e-8f062c194b16	+
3503346	-1.832873956466592	466215ec-9922-4e12-a429-2be1d99af3ee	+
3503346	-4.904860798608172	c82546fa-0b64-403a-a249-fbb871a59d07	+
3503346	-5.677481093165687	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3503346	-3.9780112072404434	b9615850-baee-4328-8829-6ad95b1e974e	+
3503346	-1.304403640780042	658a369c-1af7-4f75-bdff-bf63ce168445	+
3503347	-4.2929626207679386	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3503347	-0.4264800524122619	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3503347	-0.5072761271817635	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3503347	-2.5941655380719326	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3503347	-1.030237416574553	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3503347	-1.4727982029682203	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3503347	-3.4833739258272303	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3503347	-3.3501695203691964	094dfe6b-23ed-4195-8876-805a399fade5	-
3503347	-0.21476944653585248	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3503350	-0.10744045901841304	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3503350	1.5850992929198031	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3503350	-0.5405695123368028	c82546fa-0b64-403a-a249-fbb871a59d07	+
3503350	0.048783022413360966	8386596c-ff56-4032-b54e-8f062c194b16	+
3503350	1.1538560988535576	466215ec-9922-4e12-a429-2be1d99af3ee	+
3503350	0.8816306426107389	89976420-89a1-4e30-a790-4a324bbb91ee	+
3503350	-0.3195721296278788	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3503350	-1.0247114217955327	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3503350	0.6416415193613557	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3503350	1.8576330596823225	658a369c-1af7-4f75-bdff-bf63ce168445	+
3503350	2.1572674262768605	b9615850-baee-4328-8829-6ad95b1e974e	+
3503350	-2.2589063976340253	256a655c-b3f3-4131-805f-500052090c21	+
3503350	1.2381915102397283	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3503351	-5.0189941790432355	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3503351	-5.649404004936361	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3503351	-3.838052689482251	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3503351	-5.081311071126915	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3503351	-3.3459439401906397	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3503351	-4.9981388033828456	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3503351	-5.131825998508772	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3503351	-4.5056696547313635	094dfe6b-23ed-4195-8876-805a399fade5	-
3503351	-4.041446134117196	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3503358	-7.162393973253774	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3503358	-9.767608016281	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3503358	-8.621581345254219	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3503358	-8.791961752309046	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3503358	-6.129303451434539	658a369c-1af7-4f75-bdff-bf63ce168445	+
3503358	-4.866700023350522	c82546fa-0b64-403a-a249-fbb871a59d07	+
3503358	-5.748316254035341	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3503358	-5.105055369190301	256a655c-b3f3-4131-805f-500052090c21	+
3503358	-5.440815711148793	89976420-89a1-4e30-a790-4a324bbb91ee	+
3503358	-8.342121009192681	466215ec-9922-4e12-a429-2be1d99af3ee	+
3503358	-7.039369880920746	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3503358	-1.219126863841078	b9615850-baee-4328-8829-6ad95b1e974e	+
3503358	-7.114117042518346	8386596c-ff56-4032-b54e-8f062c194b16	+
3503359	-3.9014237685558086	094dfe6b-23ed-4195-8876-805a399fade5	-
3503359	-5.961206420164852	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3503359	-4.726942660447085	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3503359	2.515860047957945	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3503359	-6.589394485991221	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3503359	-1.3652306711945974	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3503359	-2.3622974218775106	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3503359	-1.0278995755932752	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3503359	-5.884911740081314	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3503361	-3.1017108423348563	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3503361	-3.8404411652669834	b9615850-baee-4328-8829-6ad95b1e974e	+
3503361	-3.1626764255460813	256a655c-b3f3-4131-805f-500052090c21	+
3503361	-4.523984145529569	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3503361	-1.869667823544096	658a369c-1af7-4f75-bdff-bf63ce168445	+
3503361	-2.889479164695954	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3503361	-3.3284408800767804	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3503361	0.17500757174654447	89976420-89a1-4e30-a790-4a324bbb91ee	+
3503361	-5.713900461187817	466215ec-9922-4e12-a429-2be1d99af3ee	+
3503361	-5.1204887440448035	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3503361	-0.40666461620809347	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3503361	-0.6250089867590691	c82546fa-0b64-403a-a249-fbb871a59d07	+
3503361	-0.5077484124153255	8386596c-ff56-4032-b54e-8f062c194b16	+
3503362	-6.758512365852098	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3503362	0.839983120239952	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3503362	-7.639633542436211	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3503362	-7.005291155444824	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3503362	-6.801863845707965	094dfe6b-23ed-4195-8876-805a399fade5	-
3503362	-8.987469801761655	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3503362	-5.816167833222948	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3503362	-7.238610734470743	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3503362	-6.3362227673978735	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3503381	-4.635987069290122	c82546fa-0b64-403a-a249-fbb871a59d07	+
3503381	-5.082732018473368	466215ec-9922-4e12-a429-2be1d99af3ee	+
3503381	-3.257580033791054	89976420-89a1-4e30-a790-4a324bbb91ee	+
3503381	-5.36335432565513	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3503381	1.4091464055831733	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3503381	-2.7008812852550426	658a369c-1af7-4f75-bdff-bf63ce168445	+
3503381	5.712839297968982	8386596c-ff56-4032-b54e-8f062c194b16	+
3503381	-4.112569900437916	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3503381	-2.752756840151962	b9615850-baee-4328-8829-6ad95b1e974e	+
3503381	0.14790608571820482	256a655c-b3f3-4131-805f-500052090c21	+
3503381	-5.082743119762108	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3503381	-2.309557769414632	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3503381	-3.908767192532176	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3503382	-2.816446433096771	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3503382	-3.308724355977901	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3503382	-5.1034329827099665	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3503382	-3.730243841389994	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3503382	-0.8526825563443691	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3503382	-3.8625194763419697	094dfe6b-23ed-4195-8876-805a399fade5	-
3503382	-2.456912378446733	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3503382	-0.21493772600511474	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3503382	-5.700664299587922	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3503388	-2.7361451924485314	256a655c-b3f3-4131-805f-500052090c21	+
3503388	-2.399524607289445	c82546fa-0b64-403a-a249-fbb871a59d07	+
3503388	-2.607209205410035	658a369c-1af7-4f75-bdff-bf63ce168445	+
3503388	-1.3604413640497852	89976420-89a1-4e30-a790-4a324bbb91ee	+
3503388	-4.944352134267726	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3503388	-3.9347666529913976	8386596c-ff56-4032-b54e-8f062c194b16	+
3503388	-0.059270496022319596	466215ec-9922-4e12-a429-2be1d99af3ee	+
3503388	-3.7650530495950214	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3503388	-3.6943328934983954	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3503388	-2.9411583430398434	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3503388	-3.9386435237362387	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3503388	-1.5806410245304547	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3503388	-0.388482863501066	b9615850-baee-4328-8829-6ad95b1e974e	+
3503389	-2.014119621214652	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3503389	1.5762904691181105	094dfe6b-23ed-4195-8876-805a399fade5	-
3503389	-2.9815286275865422	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3503389	-1.9408381669006245	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3503389	-4.260913092675626	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3503389	1.348892388181545	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3503389	-4.09276619100636	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3503389	3.3485460729849525	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3503389	-4.958633222924884	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3503391	-1.3922922930049657	256a655c-b3f3-4131-805f-500052090c21	+
3503391	-0.15313353482950068	89976420-89a1-4e30-a790-4a324bbb91ee	+
3503391	-1.0039620500133517	c82546fa-0b64-403a-a249-fbb871a59d07	+
3503391	-2.83498461624395	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3503391	-0.8180134220782047	b9615850-baee-4328-8829-6ad95b1e974e	+
3503391	-1.8620546597033303	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3503391	0.7943882291435992	466215ec-9922-4e12-a429-2be1d99af3ee	+
3503391	-2.9405718160941383	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3503391	-1.847188671702993	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3503391	-1.9188257459705276	8386596c-ff56-4032-b54e-8f062c194b16	+
3503391	-0.41168272055257404	658a369c-1af7-4f75-bdff-bf63ce168445	+
3503391	-3.2762270271550005	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3503391	-2.196077151160684	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3503392	2.836179295641691	094dfe6b-23ed-4195-8876-805a399fade5	-
3503392	-6.945269698081273	bec8b5d4-8fd7-4eb0-a457-44ce2f76fa0a	-
3503392	-5.429339751680898	bcdb2988-86f0-4ad0-8a82-379a273acadf	-
3503392	-8.228546367167983	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3503392	-0.9866045801286667	4082f5ad-f4a1-49c7-9a57-96d82846b1a2	-
3503392	-0.25290135465263464	b8cb60c4-57cf-4e80-9e52-154346823f84	-
3503392	-9.834871155381695	c3e4c0c6-11f9-4ecb-858e-877e81e31a0c	-
3503392	-2.59287677234901	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
3503392	-6.040534066033935	4a91dfc4-2b07-4276-b655-b8c5f07350ae	-
3503397	-1.9464321703111809	658a369c-1af7-4f75-bdff-bf63ce168445	+
3503397	2.355647128766727	466215ec-9922-4e12-a429-2be1d99af3ee	+
3503397	-3.25078413509016	1a7204ee-2f37-4f96-8932-0b15badf9369	+
3503397	2.193561540371193	b9615850-baee-4328-8829-6ad95b1e974e	+
3503397	-4.960566882537206	6d10228e-f974-45f9-a9f0-e2cda02f7028	+
3503397	1.2110084738138855	1b739f60-e3a2-4a8b-9ab3-7a23f4526f6d	+
3503397	-1.459700502529206	21a26cb9-0be2-4670-8694-a3cee91d49b8	+
3503397	-2.5382354528503175	8a384f0b-8bb6-47ea-b044-2d3cef3ce4f3	+
3503397	-1.790912574008987	89976420-89a1-4e30-a790-4a324bbb91ee	+
3503397	-1.961735672147194	c82546fa-0b64-403a-a249-fbb871a59d07	+
3503397	-2.670924030621604	807cd8e6-bdae-42c2-b17b-c7c955a15331	+
3503397	4.071466361430863	8386596c-ff56-4032-b54e-8f062c194b16	+
3503397	-1.427027186279419	87e3a0fc-c4e1-4eda-843b-31d4d9617fab	+
3503397	4.447986050151808	256a655c-b3f3-4131-805f-500052090c21	+
3503398	-3.49762520001378	0611ff05-0213-4afb-b1de-b5c23b4ba2d9	-
3503398	-1.7989824627293771	9a31a53c-c017-4164-b01a-dc5192b04ea8	-
