Chr	Pos	Strand	Log.like.ratio	Read_ID
NC_000913.3	3506164	+	1.29	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506166	+	1.29	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506178	+	2.57	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506188	+	2.57	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506205	+	0.57	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506212	+	0.57	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506217	+	0.57	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506227	+	0.57	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506253	+	-0.32	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506258	+	-0.32	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506269	+	3.44	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506272	+	3.44	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506279	+	3.44	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506284	+	3.44	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506287	+	3.44	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506294	+	3.44	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506310	+	6.33	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506314	+	6.33	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506318	+	6.33	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506335	+	-0.0	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506338	+	-0.0	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506352	+	2.12	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506362	+	2.12	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506374	+	3.78	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506380	+	3.78	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506383	+	3.78	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506398	+	1.35	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506419	+	0.59	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506437	+	-0.91	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506446	+	-0.91	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506448	+	-0.91	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506464	+	0.26	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506481	+	-0.61	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506483	+	-0.61	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506503	+	-0.08	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506518	+	-2.3	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506524	+	-2.3	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506533	+	-2.3	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506536	+	-2.3	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506541	+	-2.3	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506547	+	-2.3	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506575	+	1.35	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506613	+	0.06	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506616	+	0.06	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506634	+	-1.8	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506640	+	-1.8	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506666	+	-0.56	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506671	+	-0.56	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506675	+	-0.56	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506689	+	2.38	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506697	+	2.38	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506723	+	3.2	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506729	+	3.2	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506736	+	3.2	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506746	+	3.2	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506748	+	3.2	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506784	+	-0.7	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506816	+	0.04	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506820	+	0.04	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506831	+	-2.33	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506850	+	-1.26	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506853	+	-1.26	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506856	+	-1.26	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506893	+	5.04	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506902	+	5.04	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506929	+	0.45	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506932	+	0.45	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506968	+	-3.17	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506974	+	-3.17	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3506976	+	-3.17	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507021	+	-3.47	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507033	+	-0.0	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507046	+	0.17	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507064	+	1.82	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507072	+	1.82	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507075	+	1.82	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507084	+	1.82	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507108	+	-0.47	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507120	+	2.98	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507148	+	-0.03	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507180	+	-0.97	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507190	+	-0.97	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507195	+	-0.97	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507197	+	-0.97	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507200	+	-0.97	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507226	+	1.15	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507235	+	1.15	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507239	+	1.15	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507246	+	1.15	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507262	+	-0.8	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507265	+	-0.8	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507269	+	-0.8	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507274	+	-0.8	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507283	+	-0.8	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507295	+	-0.16	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507304	+	-0.16	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507312	+	-0.16	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507340	+	2.27	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507372	+	1.36	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507378	+	1.36	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507380	+	1.36	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507386	+	1.36	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507389	+	1.36	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507398	+	1.36	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507411	+	-1.68	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507428	+	0.65	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507440	+	-0.02	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507449	+	-0.02	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507456	+	-0.02	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507507	+	4.72	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507509	+	4.72	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507519	+	4.72	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507528	+	4.72	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507530	+	4.72	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507534	+	4.72	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507539	+	4.72	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507549	+	4.72	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507551	+	4.72	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507554	+	4.72	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507575	+	-0.36	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507594	+	0.96	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507605	+	0.18	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507639	+	0.25	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507642	+	0.25	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507670	+	0.25	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507686	+	-0.15	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507740	+	-0.4	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507759	+	0.77	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507782	+	-0.86	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3507790	+	-0.86	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501573	-	0.67	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501582	-	0.67	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501599	-	-0.14	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501613	-	0.85	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501621	-	0.85	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501624	-	0.85	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501635	-	-1.13	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501638	-	-1.13	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501649	-	4.13	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501651	-	4.13	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501653	-	4.13	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501662	-	4.13	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501671	-	4.13	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501674	-	4.13	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501677	-	4.13	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501702	-	0.04	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501741	-	-0.46	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501763	-	3.49	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501768	-	3.49	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501770	-	3.49	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501773	-	3.49	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501777	-	3.49	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501779	-	3.49	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501786	-	3.49	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501801	-	-0.01	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501818	-	3.58	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501824	-	3.58	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501828	-	3.58	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501841	-	-0.0	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501862	-	-0.09	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501893	-	0.64	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501906	-	-0.68	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501914	-	-0.68	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501920	-	-0.68	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501925	-	-0.68	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501929	-	-0.68	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501956	-	-0.14	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501977	-	0.07	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501981	-	0.07	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501987	-	0.07	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3501999	-	0.34	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502009	-	0.34	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502019	-	0.34	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502032	-	1.99	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502037	-	1.99	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502041	-	1.99	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502046	-	1.99	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502062	-	0.6	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502078	-	0.17	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502089	-	-0.37	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502093	-	-0.37	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502095	-	-0.37	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502117	-	-0.23	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502128	-	0.84	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502134	-	0.84	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502140	-	0.84	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502146	-	0.84	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502149	-	0.84	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502157	-	0.84	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502172	-	0.71	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502184	-	1.13	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502197	-	-0.63	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502250	-	-0.55	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502258	-	-0.55	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502261	-	-0.55	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502269	-	-0.55	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502300	-	0.13	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502305	-	0.13	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502311	-	0.13	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502316	-	0.13	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502324	-	0.13	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502338	-	-0.11	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502363	-	-0.48	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502373	-	-0.48	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502390	-	-1.51	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502397	-	-1.51	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502408	-	-0.21	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502420	-	-0.54	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502423	-	-0.54	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502429	-	-0.54	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502441	-	-0.63	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502445	-	-0.63	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502449	-	-0.63	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502453	-	-0.63	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502455	-	-0.63	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502459	-	-0.63	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502461	-	-0.63	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502464	-	-0.63	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502476	-	2.78	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502480	-	2.78	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502500	-	-1.01	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502506	-	-1.01	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502512	-	-1.01	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502524	-	2.44	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502531	-	2.44	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502539	-	2.44	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502552	-	0.86	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502560	-	0.86	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502579	-	-0.09	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502592	-	0.6	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502595	-	0.6	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502597	-	0.6	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502606	-	0.6	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502623	-	0.18	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502648	-	-2.96	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502650	-	-2.96	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502659	-	-2.96	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502669	-	-2.96	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502671	-	-2.96	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502678	-	-2.96	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502680	-	-2.96	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502692	-	0.11	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502715	-	0.95	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502735	-	-0.01	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502750	-	0.02	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502752	-	0.02	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502762	-	0.02	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502780	-	-1.54	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502785	-	-1.54	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502791	-	-1.54	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502794	-	-1.54	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502803	-	-1.54	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502807	-	-1.54	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502810	-	-1.54	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502839	-	0.04	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502845	-	0.04	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502857	-	-0.63	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502860	-	-0.63	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502862	-	-0.63	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502879	-	-2.25	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502888	-	-2.25	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502890	-	-2.25	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502893	-	-2.25	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502905	-	-0.35	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502911	-	-0.35	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502927	-	0.68	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502939	-	-0.12	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502949	-	-0.12	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502966	-	1.02	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502972	-	1.02	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502975	-	1.02	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502984	-	1.02	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3502989	-	1.02	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503019	-	0.15	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503024	-	0.15	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503036	-	0.38	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503038	-	0.38	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503051	-	-0.66	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503073	-	0.12	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503088	-	0.5	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503101	-	0.52	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503120	-	0.19	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503127	-	0.19	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503135	-	0.19	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503141	-	0.19	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503143	-	0.19	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503145	-	0.19	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503154	-	0.19	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503180	-	4.85	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503187	-	4.85	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503190	-	4.85	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503199	-	4.85	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503202	-	4.85	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503213	-	-0.28	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503228	-	0.23	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503238	-	0.23	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503246	-	0.23	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503258	-	-0.01	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503272	-	0.23	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503277	-	0.23	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503288	-	-1.77	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503313	-	1.05	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503322	-	1.05	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503346	-	-0.12	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503350	-	-0.12	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503358	-	-0.12	6d10228e-f974-45f9-a9f0-e2cda02f7028
NC_000913.3	3503361	-	-0.12	6d10228e-f974-45f9-a9f0-e2cda02f7028
